Age,Income,Credit_Score,Employment_Years,Debt_to_Income,Loan_Amount,Education,Marital_Status,Previous_Default,Default
43,42268,643,1,1.2884057944888658,7738,High School,Married,Yes,1
63,59155,576,2,1.4038988238946737,14583,Bachelor,Married,No,1
18,43408,645,3,1.1769044408172027,9796,Graduate,Married,No,1
72,72957,583,0,2.1412615619806656,10383,Bachelor,Married,Yes,1
43,45023,598,3,1.5199102103142081,12503,Other,Married,No,1
23,42837,444,1,1.562495165720122,15653,High School,Single,No,1
27,61754,592,3,0.3094765832095754,3317,High School,Married,No,0
18,62799,493,2,0.3627313339902454,6053,High School,Married,Yes,1
27,49248,743,0,0.8901206793990284,13440,High School,Single,No,0
61,47776,675,9,0.5831357321525368,11793,High School,Married,No,0
44,53161,838,1,0.7935992450003989,6948,Graduate,Divorced,Yes,0
52,51965,583,3,0.9872236152795545,1249,Graduate,Single,No,0
62,54911,649,1,1.632756434225716,8299,Other,Married,No,1
25,48424,689,0,0.11875137744727027,1975,High School,Divorced,No,0
59,48527,613,1,1.219806540454043,10814,Graduate,Single,No,1
69,49570,656,5,1.6625156358302624,17108,High School,Single,No,1
44,45316,774,0,0.7811207255814405,1383,High School,Married,No,1
25,54864,563,3,0.11254959514326657,10193,Graduate,Married,No,0
43,46193,541,2,0.8788483093742868,3769,Bachelor,Married,Yes,1
57,44637,458,3,0.6023476695698343,20395,High School,Married,No,1
44,63592,523,1,0.3797595996010351,3351,Bachelor,Married,No,1
23,53179,609,1,0.024652615380525766,7499,High School,Married,Yes,0
57,89454,466,0,0.17638526602260174,17848,Graduate,Single,No,1
51,49349,531,3,2.508571019958561,10491,Bachelor,Single,No,1
18,51150,557,4,1.1429288620695568,22048,Other,Married,No,1
18,67872,465,3,1.5497518460781845,21438,High School,Married,No,1
49,20254,726,4,0.874777225551749,7811,Bachelor,Married,No,1
40,64821,731,4,0.6774430623692604,2399,Bachelor,Divorced,No,0
71,79061,393,1,1.1917721016125231,26514,Bachelor,Married,No,1
31,47338,458,1,0.08034895681462506,22905,High School,Married,No,1
45,26976,650,0,0.5409342619124515,2787,Graduate,Married,No,0
18,56725,596,4,0.11458838524118897,3496,Graduate,Married,No,0
38,61341,511,0,0.5204116021723664,4519,Graduate,Married,No,1
18,60451,438,0,0.6019974341104776,7382,Graduate,Married,Yes,1
55,53475,765,3,0.6888138533648632,1766,Graduate,Single,No,1
18,67064,403,1,0.4859986351573812,15253,Bachelor,Divorced,Yes,1
44,59750,451,3,2.465261277048594,19110,Graduate,Married,No,1
23,24915,647,4,0.26745093740847203,1378,High School,Single,No,0
67,65137,546,4,2.2176361720579454,8566,Bachelor,Married,No,1
48,93208,411,0,1.621406834064845,21899,High School,Married,No,1
36,52344,693,2,0.20777654962386705,3695,Bachelor,Single,No,1
74,21509,502,3,2.054246632129785,18440,High School,Married,Yes,1
48,38257,489,1,0.26684274978162004,13235,Other,Single,No,1
29,82610,562,1,1.5292428862613094,6411,High School,Single,No,1
48,38416,348,1,1.7018146656883313,28618,High School,Married,No,1
61,47454,827,0,0.6886415126150893,868,Bachelor,Married,No,1
45,8000,507,1,1.9243415792056693,10119,High School,Divorced,No,1
90,90370,400,3,1.3580455776707425,44084,High School,Married,No,1
61,47784,605,3,0.5787678776338108,9506,High School,Divorced,No,0
42,67617,597,3,1.81454794047914,11331,Bachelor,Single,No,1
54,61238,756,1,1.7957108732329286,17895,Bachelor,Single,Yes,1
27,59843,476,1,1.327569306787873,22295,Graduate,Married,No,1
18,46797,300,3,0.0766595183916684,11588,Graduate,Single,No,1
67,43256,781,2,2.4149763056318148,3546,Bachelor,Married,No,1
40,59070,592,2,2.14747781835851,5112,High School,Married,No,1
37,58797,543,0,2.643783165634214,9273,High School,Divorced,No,1
88,28769,418,1,2.059977408803567,32367,Graduate,Single,No,1
45,83328,311,1,3.0,23107,High School,Married,No,1
26,50199,527,1,0.8692234088310821,3838,High School,Married,No,1
31,66569,585,3,0.8109242752082904,6181,Graduate,Single,No,0
29,49038,549,4,0.8416100492619516,11399,Bachelor,Married,No,1
43,57806,554,4,0.5831145292055676,500,High School,Married,No,0
28,50845,690,2,0.26120373972794864,3343,High School,Married,No,0
48,58709,689,2,1.406213545817161,8675,Graduate,Single,No,1
43,25801,850,1,0.6129453980954982,3217,Graduate,Single,No,0
71,57824,661,5,1.7377948209622474,10717,Graduate,Married,Yes,1
50,32606,718,4,0.6635442327387173,15102,Bachelor,Single,No,1
57,54969,379,2,0.28600194608130536,24258,Bachelor,Single,No,1
78,75860,433,0,1.6342706264241307,28571,Other,Single,No,1
43,33570,443,5,0.722437109807852,2714,Other,Single,No,1
61,65212,507,3,0.8291481783817585,17595,High School,Single,No,1
18,57402,300,2,0.858408644718526,21551,Graduate,Single,Yes,1
66,93679,520,2,1.5887453130518407,13873,High School,Married,No,1
71,21394,850,2,1.9934021215768443,3160,High School,Married,No,1
57,45463,546,4,0.8648031020929965,15433,Bachelor,Married,No,1
18,57086,442,3,0.2378554087006599,9191,Bachelor,Married,No,1
56,81862,346,3,0.25627948155808944,22304,Graduate,Married,No,1
37,8000,377,2,1.5949636872275617,13530,High School,Married,No,1
23,66091,622,2,1.5881166417909196,8136,Bachelor,Married,No,1
44,8000,570,4,1.1877166043850744,10006,Graduate,Married,No,1
18,49688,444,4,0.0820099189791994,17050,Graduate,Married,No,1
50,25002,605,5,0.09901223162653561,13925,High School,Married,No,0
52,56946,776,3,1.6141625339636554,4445,Bachelor,Married,No,1
27,68087,306,0,0.7417880806748558,24973,Bachelor,Married,No,1
60,71260,751,5,0.3284421688144965,13018,High School,Single,No,1
60,34950,723,1,1.1019799921369184,22209,Other,Single,No,1
40,28342,491,1,1.6687559856159677,15214,Graduate,Single,Yes,1
51,66160,558,2,0.46821984059266886,8116,High School,Single,No,0
22,42752,656,6,0.3544945287761272,8595,High School,Single,No,0
73,30070,448,0,0.8659260168750915,28249,High School,Married,No,1
55,30152,502,3,0.8432308200103644,9419,Graduate,Married,No,1
48,48498,567,2,2.0136166852909403,19203,High School,Married,No,1
37,63068,632,3,1.1415901116734972,7515,Bachelor,Single,No,1
58,43070,528,1,1.0148466840211945,12233,Bachelor,Divorced,No,1
42,30937,623,4,0.9986789073068068,2128,Bachelor,Married,No,0
66,61662,797,2,1.5081144308957626,5110,High School,Single,No,1
57,55247,535,5,3.0,16784,High School,Married,No,1
66,68761,552,0,1.6799948752810319,18599,Graduate,Married,No,1
29,85062,560,1,0.5310302762259784,9743,Graduate,Married,No,0
39,51539,672,6,0.5261176865078633,2196,Graduate,Single,No,0
42,68722,406,0,1.5636776474279213,17995,High School,Married,No,1
44,53867,687,2,1.6289011400024829,4755,High School,Married,No,1
24,43040,504,6,0.03339505730074399,10786,Bachelor,Married,No,1
20,56899,518,4,0.16038233764535192,9414,High School,Married,No,1
76,26006,703,2,1.9764856813284264,14816,Graduate,Married,No,1
53,54382,665,4,1.9155389260259863,12815,Bachelor,Married,No,1
61,71415,494,2,0.855802187532767,13505,High School,Single,No,1
50,46245,636,2,2.3867061914061214,8720,Graduate,Married,No,1
60,82945,636,0,2.609237592376868,20679,Other,Single,No,1
28,64250,468,3,0.38413562966839687,7273,High School,Married,No,1
41,10879,659,4,1.3477636724011026,2413,Bachelor,Married,No,1
46,67864,772,0,2.1303365044895806,7548,High School,Single,No,1
37,45277,318,3,1.1823086720866047,9903,Bachelor,Married,No,1
51,28633,516,0,0.7056500193965967,4789,High School,Married,No,1
18,101693,442,0,0.3400025718070112,5881,Bachelor,Single,No,1
60,48136,754,3,1.447439020963093,22468,Other,Married,No,1
62,31675,850,2,1.3730165231235953,2308,Bachelor,Single,No,1
57,69292,786,4,0.3639743432142595,18863,High School,Married,No,0
62,48594,584,2,1.5344839101772347,7201,Bachelor,Single,No,1
29,51129,457,3,1.1208469104692147,12605,High School,Married,No,1
22,17682,666,2,0.14202516801204346,20298,Graduate,Married,No,1
73,67260,583,1,1.1868382635806987,26156,Bachelor,Married,No,1
58,68549,702,1,1.3995863074860537,1140,High School,Single,No,1
58,80044,451,8,0.39824142427152265,23821,High School,Divorced,No,1
54,8000,796,3,1.4481945996865564,8693,Graduate,Married,No,1
45,56313,602,1,0.8572238422455414,2639,High School,Single,Yes,0
18,74968,415,2,0.5736166313125739,16558,Graduate,Married,No,1
42,34642,496,4,1.8834791241256874,15416,High School,Single,No,1
41,68332,564,3,0.8155524182679508,936,High School,Married,No,0
20,37025,710,1,0.4372840634442343,5150,Bachelor,Married,No,0
59,18229,396,6,1.2961635558217863,16283,Graduate,Married,Yes,1
45,45392,762,4,1.4413884148803113,9689,Graduate,Married,No,1
58,52674,594,3,2.653800559734683,16252,High School,Married,No,1
35,38276,617,0,2.0876704618587736,4789,Bachelor,Single,No,1
49,60491,533,4,1.0662838284956695,1423,High School,Divorced,No,1
52,104257,715,1,1.390802038280648,1410,Bachelor,Divorced,No,1
21,67627,345,1,1.4535366948845332,22904,Bachelor,Married,No,1
35,116273,617,4,0.24187784030277693,4409,Graduate,Married,No,1
60,59140,522,2,0.7539464159235229,16728,Graduate,Single,No,1
27,52490,549,0,0.6973652159022414,7982,Bachelor,Married,No,1
23,63636,658,1,0.00722844824351021,2479,Bachelor,Single,No,0
53,54079,692,0,2.580473792221351,8818,Graduate,Single,No,1
44,26705,477,2,1.7896379660960757,13501,Graduate,Married,No,1
58,48207,646,2,1.17949509311236,9706,High School,Single,No,1
60,50699,348,0,0.26491249506199355,26555,High School,Single,No,1
23,102133,689,0,0.8219777428347806,3085,Bachelor,Married,No,1
54,39006,630,3,1.13683069813897,2959,High School,Single,No,1
18,8000,300,2,0.403603582904708,15219,High School,Single,No,1
21,45314,414,4,0.03668072254666077,18521,High School,Single,Yes,1
70,23218,614,0,2.208155659335043,11068,Bachelor,Single,Yes,1
18,32382,840,0,0.6057811915468392,12244,High School,Married,No,0
60,69250,546,0,0.7627062063813199,16876,High School,Married,No,1
44,39841,457,1,0.3498111840638095,5737,High School,Married,No,1
49,64848,716,2,0.19486662833834312,8273,Graduate,Married,Yes,1
42,48782,411,4,1.936704647681255,25515,Graduate,Single,No,1
35,44492,648,4,0.4763965845871577,2111,Bachelor,Single,No,0
49,64316,581,4,1.5291168697440067,8209,Bachelor,Single,No,1
45,69301,690,4,0.936504454413128,2550,Other,Married,No,0
83,36434,396,9,1.0611457117242074,38466,High School,Married,No,1
42,9005,586,2,0.8048007948231959,1206,High School,Married,No,0
48,60736,523,4,1.1167183667248415,1631,High School,Single,No,1
29,46888,471,3,0.3586123596050039,15848,High School,Single,No,1
76,35394,655,6,1.71514081975974,23184,Bachelor,Married,Yes,1
18,25582,586,1,0.49866830420142216,14326,Graduate,Single,Yes,0
27,55737,329,0,1.3004909160533609,22414,Bachelor,Married,No,1
54,51132,386,1,0.8836599406921173,14645,Bachelor,Married,No,1
51,47597,677,2,0.13665964806394149,4882,Graduate,Married,No,1
62,16773,696,2,1.1776606917965586,12395,High School,Divorced,No,1
59,31238,537,2,1.3486316299837486,13510,High School,Divorced,No,1
20,66448,328,2,0.6464378348382642,22138,Bachelor,Married,No,1
52,77232,552,2,1.1328264570287336,3176,Bachelor,Married,No,1
35,67041,636,1,2.104119816948905,7434,High School,Single,No,1
18,39091,343,2,0.45343667635268825,13238,Bachelor,Divorced,No,1
50,79532,675,1,1.5762742066667284,10747,Bachelor,Married,No,1
33,51516,575,1,0.14940823233370792,5253,Bachelor,Single,No,0
45,60754,674,1,1.2854894363339828,7759,Bachelor,Married,No,1
35,66554,491,1,2.365588621472138,12824,High School,Single,No,1
71,32037,455,1,1.2319226913172712,24045,High School,Married,No,1
31,77898,580,1,0.11455628680804275,14419,Bachelor,Married,No,0
51,35416,534,0,0.8107294898559774,13850,High School,Single,Yes,1
29,30811,300,2,1.4708988543048154,26422,Graduate,Single,No,1
27,42287,486,2,0.01404419509738275,10511,Bachelor,Divorced,No,1
34,91293,573,3,0.9420756129680251,8813,High School,Married,No,0
38,33174,636,1,0.47259646309277703,15761,Graduate,Married,No,1
18,72718,758,4,0.0034387998831377775,3083,Bachelor,Single,No,0
54,66800,558,6,1.3237267524438183,2204,High School,Married,No,1
54,66051,463,0,0.6790650182227368,13915,Graduate,Married,No,1
43,117943,552,3,0.6409873685158793,2952,Graduate,Single,No,0
82,50587,403,1,1.0838279666987205,36933,Bachelor,Single,No,1
31,60112,457,0,0.47687474761073234,2011,High School,Single,No,1
36,29348,564,0,0.6720615444389124,13459,Bachelor,Single,No,0
28,82870,572,3,0.043167094893130975,10038,Graduate,Divorced,No,0
59,18203,415,1,0.9722445826929235,17073,High School,Single,No,1
46,8865,547,1,0.6985479579571696,5933,High School,Married,No,1
40,49129,456,4,1.584837862178782,14926,Graduate,Married,No,1
44,79720,616,3,0.739039623560545,3868,High School,Single,No,0
29,52744,616,1,0.06472486288898072,9960,Graduate,Married,No,0
19,53058,435,1,0.03814749811263041,13610,Bachelor,Single,No,1
31,62505,431,1,1.4639163616211859,15831,Bachelor,Married,No,1
18,54683,600,2,0.23540641517890049,711,High School,Single,No,1
36,51214,628,4,1.5420589481710967,14306,Graduate,Married,No,1
18,53064,532,1,0.23525879267355476,5844,Bachelor,Married,No,1
18,59242,314,8,0.16717388918889697,21669,Bachelor,Married,No,1
59,63747,367,1,0.4583945387879962,17291,Bachelor,Married,No,1
42,71660,446,1,2.3795445226930907,16188,Graduate,Married,No,1
45,45049,617,1,2.631651428382733,10213,Other,Single,No,1
36,50293,300,2,2.591605750797428,25272,Bachelor,Married,No,1
55,14863,437,2,0.3750839911527931,17101,Bachelor,Married,Yes,1
40,54574,571,9,0.313822049779222,13148,Other,Married,No,0
79,61061,449,5,0.9948370134806311,34537,Bachelor,Single,No,1
69,62657,682,5,2.0060558414431524,7640,High School,Single,No,1
32,66795,793,1,0.8191103883045441,10786,High School,Married,No,0
87,64170,532,3,1.7233778774693573,33473,Graduate,Married,No,1
26,47657,551,2,0.015808200047783938,6107,Bachelor,Single,No,0
31,8000,445,0,1.5084406206108432,15093,Bachelor,Married,No,1
18,46772,712,5,2.4638314857551533,14952,Bachelor,Married,No,1
34,95604,365,1,1.2879924371639726,22366,High School,Divorced,No,1
43,41737,593,0,0.25848601991586284,4881,Bachelor,Married,No,0
20,35391,370,2,0.8105828118681719,18543,High School,Single,No,1
35,63948,598,0,0.8110346628385006,2897,Bachelor,Single,No,1
21,18188,416,0,0.29047599035631233,18603,Bachelor,Single,No,1
18,91663,457,3,0.35717783952039295,12509,Bachelor,Married,Yes,1
23,64207,383,3,1.4051316017065472,12089,Graduate,Married,No,1
70,80263,619,6,3.0,11448,Graduate,Single,No,1
54,61239,625,3,2.6040210161665476,8146,Graduate,Married,No,1
61,52221,444,1,1.231686250696493,16463,High School,Married,No,1
38,33487,414,1,1.2589367278162802,22717,High School,Single,No,1
41,36334,507,0,0.7385636322942599,1495,Bachelor,Single,No,1
50,59772,411,0,1.1176806579866645,11159,Graduate,Divorced,Yes,1
61,49545,589,5,0.6237453349130613,14778,Graduate,Single,No,0
65,45044,639,0,2.5375340769443717,9726,Graduate,Married,No,1
40,50149,685,5,1.112925595012117,6934,High School,Married,No,1
46,51136,647,3,0.06594679696799466,1173,Bachelor,Married,No,1
59,51052,620,2,1.8163186552490638,13682,Bachelor,Married,No,1
39,73858,623,0,1.764539127193456,5364,High School,Married,No,1
32,48035,473,1,0.28138733585566866,11175,High School,Married,No,1
65,61508,469,4,1.858052736233868,13128,Graduate,Divorced,No,1
25,65533,536,3,0.19481014935924423,9524,High School,Married,No,1
22,57636,497,2,0.9377671507060723,9140,High School,Single,No,1
34,38701,659,2,0.801608258181011,10988,High School,Single,No,0
63,65826,520,6,0.817961444836349,14980,Graduate,Married,No,1
62,31620,519,4,0.9907829958720679,18101,Bachelor,Married,No,1
61,55532,468,2,0.28644744974843717,23167,Bachelor,Single,No,1
57,14684,506,5,0.9133602708168395,6361,Graduate,Single,No,1
18,50031,309,5,0.30870161760562675,16620,High School,Married,No,1
23,111741,700,2,0.7543401130450864,2558,Bachelor,Single,No,0
58,68610,737,3,1.0270081268147253,17473,High School,Married,No,1
25,64449,550,0,0.28721963018138164,7923,High School,Married,No,0
28,46470,409,3,1.368390256444303,12442,Graduate,Married,No,1
47,51643,383,4,1.69621679699576,20673,Graduate,Single,No,1
20,44195,394,0,0.37087827938208195,15393,Bachelor,Single,No,1
28,67726,760,5,0.37423142081358796,3326,Bachelor,Single,No,0
37,103981,505,4,0.07095510813603623,3377,Bachelor,Single,No,1
21,57532,568,2,0.1959150514449025,3298,High School,Married,Yes,0
22,50598,480,2,0.4224575477101187,7345,High School,Married,No,1
38,66041,526,1,2.615324859964447,14161,High School,Single,Yes,1
42,32162,372,1,1.8645918556815948,16498,High School,Single,Yes,1
18,46222,571,2,0.5246775958235377,8689,Graduate,Single,No,0
55,56683,708,0,1.6800892103032756,500,High School,Divorced,No,1
28,80977,512,1,0.06644846777352864,598,High School,Married,No,1
78,53255,604,0,1.6737471053339195,22821,Bachelor,Married,No,1
53,36309,591,3,1.5828817240984785,3382,Graduate,Married,No,1
52,32123,713,7,0.1649029703559236,1296,High School,Married,No,1
23,23651,539,0,0.8530568838101358,1031,High School,Married,No,1
35,36649,429,2,1.3237778383945975,19298,Bachelor,Single,No,1
68,47383,742,1,2.1684935784064256,7350,Graduate,Married,No,1
60,46196,565,6,1.2941088894476183,14235,Bachelor,Single,No,1
49,65762,675,0,1.534452780316229,4977,Graduate,Married,No,1
31,35158,360,0,1.2055372290374742,26333,Other,Single,No,1
58,78417,723,6,2.056944106986708,3794,Graduate,Married,No,1
82,75873,565,2,1.6558111382975451,23020,Bachelor,Single,No,1
43,44387,468,2,0.5980992638935614,1304,Bachelor,Married,No,1
18,51490,556,2,0.6489503517083091,4712,High School,Single,No,0
46,63831,563,1,1.6678043033852967,14002,Other,Married,No,1
47,38844,635,0,1.3705045301635683,8043,Bachelor,Married,No,1
63,70712,643,1,1.630908962870793,7083,High School,Single,No,1
19,19557,838,4,0.18519779653618773,926,Bachelor,Married,No,0
31,33207,430,5,0.3422616138313821,13416,High School,Divorced,No,1
18,77996,367,2,1.0402189537351336,15045,Bachelor,Single,No,1
18,60214,529,3,0.41960835311082834,3888,Bachelor,Divorced,No,1
54,45101,725,2,1.1959768855889068,3610,Bachelor,Married,No,1
69,37639,458,7,1.1561268454528537,19309,Graduate,Married,No,1
18,62337,412,0,0.6891898483151966,12956,High School,Single,No,1
71,37712,844,4,0.2566097479578059,2501,Bachelor,Married,No,1
40,67875,709,3,1.2450424360794898,7535,Bachelor,Married,No,1
48,60028,589,2,0.8839967116600461,500,Bachelor,Married,No,0
47,50928,526,1,0.690313688829354,1749,Graduate,Married,Yes,1
65,90389,832,3,2.1792324566044927,16647,Bachelor,Single,No,1
47,59039,487,0,0.859745868864026,2375,Bachelor,Single,No,1
